Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","1991.9","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1613.2","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","1537.3","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01540","Yams","2022","2022","7021","Annual value","USD","1647.1","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01372","Cashew nuts, in shell","2022","2022","7021","Annual value","USD","573.7","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","227.1","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","535.4","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01610","Coffee, green","2022","2022","7021","Annual value","USD","535.4","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","0143","Cotton seed","2022","2022","7021","Annual value","USD","90.8","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01193","Fonio","2022","2022","7021","Annual value","USD","358.9","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2022","2022","7021","Annual value","USD","251.3","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","3002.1","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","638.8","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","60.6","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1864.5","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3971.8","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2316.1","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1126.1","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3185.2","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01491.02","Palm kernels","2022","2022","7021","Annual value","USD","102.7","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01318","Pineapples","2022","2022","7021","Annual value","USD","107.2","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01313.01","Plantains","2022","2022","7021","Annual value","USD","131","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","1296.8","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","983.2","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","1251.3","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","595.9","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","53.3","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01550","Taro","2022","2022","7021","Annual value","USD","533.1","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01540","Yams","2022","2022","7021","Annual value","USD","1218.3","A","Official figure"
"PP","Producer Prices","328","Guyana","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","17056.8","I","Imputed value"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","160.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","682.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01211","Asparagus","2022","2022","7021","Annual value","USD","1671.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","289.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","837.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2022","2022","7021","Annual value","USD","4266.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","362.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01195","Canary seed","2022","2022","7021","Annual value","USD","1003.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","550.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","167.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2022","2022","7021","Annual value","USD","741.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01344.02","Cherries","2022","2022","7021","Annual value","USD","993.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01373","Chestnuts, in shell","2022","2022","7021","Annual value","USD","1762.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","733.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","838.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01351.01","Currants","2022","2022","7021","Annual value","USD","482.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","859.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01351.02","Gooseberries","2022","2022","7021","Annual value","USD","4288","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","350.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2022","2022","7021","Annual value","USD","214.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","1959","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","2021.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2022","2022","7021","Annual value","USD","1170.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","773.8","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","305.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1762.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1160.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21122b","Meat of ducks, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1526.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1560.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1916.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3572.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1509.8","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2022","2022","7021","Annual value","USD","981.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","3790.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","295.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","382.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2022","2022","7021","Annual value","USD","374.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","440.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","592.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","427.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","485.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","357.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01448","Poppy seed","2022","2022","7021","Annual value","USD","2720.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","361.1","A","Official figure"
